start_date,start_time,start_temp,start_weather,end_date,end_time,end_temp,end_weather,location,species,number,sun_expos,plant_location,lawn_dist,bird_dist,bird_type,building_dist,road_dist,tree_dist,patch_diversity,patch_flower_diversity,patch_percent_native,mw_density,nearby_mw,total_num_mw_species,total_mw_stems,num_TUB_stems,num_SYR_stems,num_INC_stems,num_CUR_stems,percent_lawn,habitat,property_trees,mw_height_cm,mw_phenology,nearby_diversity,nearby_flower_diversity,nearby_flower_identity,nearby_tallest_identity,nearby_tallest_height_cm,honeydew,sooty_mold,cat_age,cat_length_mm,cat_treatment,cat_survival,cat_feeding_sites,control_cat_eaten,open_cat_body_present,num_myzo,num_nerii,myzo_leaf,nerii_leaf,num_other_aphid,identity_other_aphid,total_num_aphid
7/15/25,10:46,70,cloudy,7/16/25,11:11,80,cloudy,TS,INC,4,partial,middle ,3,na,na,30,8,15,25,17,25,3,INC,1,30,0,0,30,0,,,,87,vegetative,11,3,,Swamp milkweed,79,n,n,10,19,open,n,0,na,y,0,<50,0,0,0,na,<50
7/29/25,9:30,77,cloudy,7/30/25,12:45,87,sunny,TS,INC,1,partial,edge,8,na,na,30,5,15,25,17,25,2,INC,1,30,0,0,30,0,,,,87,flowering,6,3,,Swamp milkweed,101,n,n,8,6,control,n,0,n,,0,50-200,0,0,0,na,50-200
7/29/25,9:30,77,cloudy,7/30/25,12:45,87,sunny,TS,INC,1,partial,edge,7,na,na,30,5,15,25,17,25,2,INC,1,30,0,0,30,0,,,,87,flowering,6,3,,Swamp milkweed,101,n,n,8,7,open,n,0,na,,0,50-200,0,0,0,na,50-200
7/29/25,9:25,77,cloudy,7/30/25,12:41,87,sunny,TS,INC,5,partial,middle ,4,na,na,30,15,15,25,17,25,2,INC,1,30,0,0,30,0,,,,80,pre-flowering,9,3,,Swamp milkweed,97,n,n,8,10,control,y,1,na,,0,50-200,0,0,0,na,50-200
7/29/25,9:25,77,cloudy,7/30/25,12:41,87,sunny,TS,INC,5,partial,middle ,3,na,na,30,15,15,25,17,25,2,INC,1,30,0,0,30,0,,,,80,pre-flowering,9,3,,Swamp milkweed,97,n,n,8,10,open,n,0,na,,0,50-200,0,0,0,na,50-200
8/12/25,8:38,73,sunny,8/13/25,9:34,76,raining,TS,INC,2,partial,edge,6,na,na,30,3,15,25,17,25,6,INC,1,30,0,0,30,0,,,,118,fruiting,4,0,na,Swamp milkweed,122,y,n,7,7,control,y,1,na,,0,200-500,0,1,0,na,200-500
8/12/25,8:38,73,sunny,8/13/25,9:34,76,raining,TS,INC,2,partial,edge,5,na,na,30,3,15,25,17,25,6,INC,1,30,0,0,30,0,,,,118,fruiting,4,0,na,Swamp milkweed,122,y,n,7,7,open,n,0,na,,0,200-500,0,1,0,na,200-500
8/12/25,8:45,73,sunny,8/13/25,9:38,76,raining,TS,INC,3,partial,middle ,1,25,feeder,30,10,15,25,17,25,2,INC,1,30,0,0,30,0,,,,75,vegetative,9,0,na,Swamp milkweed,73,n,n,7,10,control,y,1,na,,0,50-200,0,0,0,na,50-200
8/12/25,8:45,73,sunny,8/13/25,9:38,76,raining,TS,INC,3,partial,middle ,1,25,feeder,30,10,15,25,17,25,2,INC,1,30,0,0,30,0,,,,75,vegetative,9,0,na,Swamp milkweed,73,n,n,7,7,open,n,0,na,"y, predated body on next door plant ",0,50-200,0,0,0,na,50-200
7/1/25,9:26,73,cloudy,7/2/25,9:32,73,sunny,TS ,INC,2,partial,edge,6,na,na,30,3,15,25,17,25,6,INC,1,30,0,0,30,0,,,,117,pre-flowering,6,1,,Swamp milkweed,121,n,n,10,8,control,y,0,na,,0,<50,0,0,0,na,<50
7/1/25,9:26,73,cloudy,7/2/25,9:32,73,sunny,TS ,INC,2,partial,edge,5,na,na,30,3,15,25,17,25,6,INC,1,30,0,0,30,0,,,,117,pre-flowering,6,1,,Swamp milkweed,121,n,n,10,12,open,y,1,na,,0,<50,0,0,0,na,<50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
