location,species,num,start_date,start_time,start_temp_F,start_weather,end_date,end_time,end_temp_F,end_weather,sun_exposure,plant_location,lawn_dist_ft,bird_dist_ft,bird_type,building_dist_ft,road_dist_ft,tree_dist_ft,mw_density,nearby_mw_species,patch_diversity,patch_flowering,patch_native,num_mw_sp,total_mw_stems,tub_stems,syr_stems,inc_stems,cur_stems,100m_land_cover,250m_land_cover,250m_canopy,100m_canopy,250m_imperv_surf,100m_imperv_surf,height_cm,phenology,nearby_total,nearby_flowering,flower_identity,tallest_identity,tallest_height_cm,honeydew,sooty_mold,powdery_mildew,cat_age,cat_length_mm,cat_trt,cat_survival,cat_feeding,control_eaten,open_body_visible,interval_myzo,num_myzo,interval_nerii,num_nerii,myzo_leaf,nerii_leaf,interval_other_aphid,num_other_aphid,other_aphid_ID,interval_total_aphid,num_total_aphid,start_fly_poll,start_mite_herb,start_bug_herb,start_ant_pred,start_beetle_herb,start_spider_pred,start_mon_egg,start_mon_larv_herb,start_moth_poll,start_parasitoid,start_lb_pred,start_lb_larv_pred,start_beetle_larv_herb,start_lacewing_egg,start_lacewing_adult_poll,start_earwig_pred,start_tree_cricket_pred,start_katydid_nymph_herb,start_assassin_pred,start_misc_worm,start_wasp_pred,start_bee_poll,start_lacewing_larv_pred,start_fly_larv_pred,start_opiliones_pred,start_sb_pred,end_bee_poll,end_fly_poll,end_beetle_herb,end_lb_pred,end_ant_pred,end_bug_pred,end_bug_herb,end_mon_larv_herb,end_mon_egg,end_lacewing_egg,end_earwig_pred,end_misc_worm,end_moth_poll,end_beetle_larv_herb,end_lacewing_larv_pred,end_spider_pred,end_assassin_pred,end_unk_cat_herb,end_bush_cricket_pred,end_wasp_pred,end_lb_larv_pred,end_fly_larv_pred,end_opiliones_pred,end_tree_cricket_pred,end_sb_pred,end_parasitoid
HS,INC,1,8/5/25,11:17,75,sunny,8/6/25,11:03,75,cloudy,full ,edge,3,8,bath,8,60,15,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,58,flowering,2,1,Swamp milkweed,Swamp milkweed,75,y,n,n,8,9,control,y,0,na,n,0,0,>2000,3000,0,50,0,0,na,>2000,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,1,8/5/25,11:17,75,sunny,8/6/25,11:03,75,cloudy,full ,edge,3,8,bath,8,60,15,2,INC,14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,58,flowering,2,1,Swamp milkweed,Swamp milkweed,75,y,n,n,8,10,open,y,0,na,n,0,0,>2000,3000,0,50,0,0,na,>2000,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,5,8/5/25,11:17,75,sunny,8/6/25,10:57,75,cloudy,full ,middle ,8,50,birdhouse,10,70,15,4,"4 TUB, 1 SYR",14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,102,vegetative,4,2,"Yarrow, mint",Yarrow,64,y,n,n,8,10,control,y,2,na,n,0,0,>2000,3000,0,50,0,0,na,>2000,3000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,INC,5,8/5/25,11:17,75,sunny,8/6/25,10:57,75,cloudy,full ,middle ,8,50,birdhouse,10,70,15,4,"3 TUB, 1 SYR",14,10,50,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,102,vegetative,4,2,"Yarrow, mint",Yarrow,64,y,n,n,8,9,open,y,0,na,n,0,0,>2000,3000,0,50,0,0,na,>2000,3000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,SYR,1,8/5/25,11:14,75,sunny,8/6/25,11:06,75,cloudy,full ,edge,1,40,birdhouse,100,150,20,1,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,122,fruiting,2,0,na,Grass,23,n,n,n,8,10,control,y,1,na,n,<50,50,<50,50,0,0,0,0,na,50-200,200,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HS,SYR,1,8/5/25,11:14,75,sunny,8/6/25,11:06,75,cloudy,full ,edge,1,40,birdhouse,100,150,20,1,SYR,12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,122,fruiting,2,0,na,Grass,23,n,n,n,8,12,open,y,1,na,n,<50,50,<50,50,0,0,0,0,na,50-200,200,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HS,SYR,4,8/5/25,11:14,75,sunny,8/6/25,10:59,75,cloudy,full ,middle ,8,5,bath,8,70,15,8,"4 INC, 7 TUB",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,124,fruiting,4,4,"Yarrow, butterfly milkweed, marigold, unknown",Yarrow,62,n,n,n,8,13,control,y,1,na,n,0,0,>2000,3000,0,0,0,0,na,>2000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
HS,SYR,4,8/5/25,11:14,75,sunny,8/6/25,10:59,75,cloudy,full ,middle ,8,5,bath,8,70,15,8,"3 INC, 7 TUB",12,7,25,3,150,20,100,30,0,developed open space,cultivated crops,0.73,3.43,6.87,7.26,124,fruiting,4,4,"Yarrow, butterfly milkweed, marigold, unknown",Yarrow,62,n,n,n,8,13,open,y,0,na,n,0,0,>2000,3000,0,0,0,0,na,>2000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
JR,SYR,1,7/8/25,10:28,79,cloudy,7/9/25,10:17,74,cloudy,full ,edge,1,100,birdhouse,150,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,139,post-flowering,12,1,Common milkweed,Common milkweed,144,n,n,n,6,9,control ,n,0,n,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JR,SYR,1,7/8/25,10:28,79,cloudy,7/9/25,10:17,74,cloudy,full ,edge,1,100,birdhouse,150,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,139,post-flowering,12,1,Common milkweed,Common milkweed,144,n,n,n,6,8,open,n,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JR,SYR,2,7/8/25,10:32,79,cloudy,7/9/25,10:20,74,cloudy,full ,edge,1,90,birdhouse,150,150,25,2,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,127,pre-flowering,6,0,na,Common milkweed,136,n,n,n,6,9,control ,y,1,na,n,<50,50,0,0,0,0,0,0,na,<50,50,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,2,7/8/25,10:32,79,cloudy,7/9/25,10:20,74,cloudy,full ,edge,1,90,birdhouse,150,150,25,2,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,127,pre-flowering,6,0,na,Common milkweed,136,n,n,n,6,8,open,y,0,na,n,<50,50,0,0,0,0,0,0,na,<50,50,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,3,7/22/25,10:42,69,sunny,7/23/25,10:12,72,cloudy,full ,middle ,3,na,na,100,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,148,fruiting,8,1,Elderberry,Blackberry,195,n,n,n,4,7,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,3,7/22/25,10:42,69,sunny,7/23/25,10:12,72,cloudy,full ,middle ,2,na,na,100,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,148,fruiting,8,1,Elderberry,Blackberry,195,n,n,n,4,7,open,n,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,4,7/22/25,10:45,69,sunny,7/23/25,10:06,72,cloudy,full ,edge,1,60,feeder,100,150,15,2,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,98,vegetative,8,1,Clover,Common milkweed,137,n,n,n,4,7,control ,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,4,7/22/25,10:45,69,sunny,7/23/25,10:06,72,cloudy,full ,edge,1,60,feeder,100,150,15,2,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,98,vegetative,8,1,Clover,Common milkweed,137,n,n,n,4,9,open,n,1,na,y,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JR,SYR,1,8/5/25,10:25,68,sunny,8/6/25,10:35,74,cloudy,full ,edge,1,100,birdhouse,150,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,130,fruiting,5,1,Wild carrot,Grass,84,n,n,n,8,9,control,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JR,SYR,1,8/5/25,10:25,68,sunny,8/6/25,10:35,74,cloudy,full ,edge,1,100,birdhouse,150,150,15,1,SYR,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,130,fruiting,5,1,Wild carrot,Grass,84,n,n,n,8,12,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JR,SYR,5,8/5/25,10:19,68,sunny,8/6/25,10:34,74,cloudy,full ,middle ,15,40,feeder,60,150,30,0,na,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,123,vegetative,4,1,Daisy fleabane,Grass,70,n,n,n,8,9,control,y,2,na,n,0,0,50-200,200,0,0,0,0,na,50-200,200,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JR,SYR,5,8/5/25,10:19,68,sunny,8/6/25,10:34,74,cloudy,full ,middle ,15,40,feeder,60,150,30,0,na,17,9,50,1,50,0,50,0,0,developed open space,deciduous forest,61.37,61.14,2.3,0.77,123,vegetative,4,1,Daisy fleabane,Grass,70,n,n,n,8,14,open,n,0,na,n,0,0,50-200,200,0,0,0,0,na,50-200,200,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JY,INC,1,6/24/25,12:25,88,sunny,6/25/25,11:09,85,sunny,partial,edge,2,30,birdhouse,15,40,15,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,117,pre-flowering,4,1,herb robert,Buckeye,123,n,n,n,11,13,control,y,0,na,n,<50,50,0,0,0,0,<50,50,M. persicae,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,1,6/24/25,12:25,88,sunny,6/25/25,11:09,85,sunny,partial,edge,2,30,birdhouse,15,40,15,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,117,pre-flowering,4,1,herb robert,Buckeye,123,n,n,n,11,12,open,n,0,na,n,<50,50,0,0,0,0,<50,50,M. persicae,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,2,6/24/25,12:29,88,sunny,6/25/25,11:05,85,sunny,full,edge,4,20,birdhouse,4,40,15,5,"5 INC, 1 SYR",13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,93,flowering,2,0,na,Swamp milkweed,96,n,n,n,11,9,control,y,2,na,n,<50,50,0,0,1,0,0,0,na,<50,50,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,2,6/24/25,12:29,88,sunny,6/25/25,11:05,85,sunny,full,edge,4,20,birdhouse,4,40,15,5,"4 INC, 1 SYR",13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,93,flowering,2,0,na,Swamp milkweed,96,n,n,n,11,14,open,n,0,na,n,<50,50,0,0,1,0,0,0,na,<50,50,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,1,6/24/25,12:14,88,sunny,6/25/25,11:03,85,sunny,partial,edge,6,25,birdhouse,5,40,8,4,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,flowering,3,0,na,Common milkweed,117,y,y,n,11,17,control,y,3,na,n,>2000,3000,0,0,250,0,0,0,na,>2000,3000,0,0,0,3,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,1,6/24/25,12:14,88,sunny,6/25/25,11:03,85,sunny,partial,edge,6,25,birdhouse,5,40,8,4,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,flowering,3,0,na,Common milkweed,117,y,y,n,11,11,open,n,0,na,n,>2000,3000,0,0,250,0,0,0,na,>2000,3000,0,0,0,3,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,2,6/24/25,12:19,88,sunny,6/25/25,11:06,85,sunny,partial,edge,1,30,birdhouse,15,45,15,2,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,flowering,3,0,na,Common milkweed,102,y,y,n,11,16,control,y,1,na,n,1000-2000,2000,0,0,50,0,0,0,na,1000-2000,2000,0,0,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JY,SYR,2,6/24/25,12:19,88,sunny,6/25/25,11:06,85,sunny,partial,edge,1,30,birdhouse,15,45,15,2,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,flowering,3,0,na,Common milkweed,102,y,y,n,11,13,open,y,1,na,n,1000-2000,2000,0,0,75,0,0,0,na,1000-2000,2000,0,0,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JY,INC,3,7/1/25,9:52,75,raining,7/2/25,9:47,73,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,81,pre-flowering,4,0,na,Buckeye,158,n,n,n,10,6,control,y,2,na,n,0,0,200-500,500,0,0,0,0,na,200-500,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,3,7/1/25,9:52,75,raining,7/2/25,9:47,73,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,81,pre-flowering,4,0,na,Buckeye,158,n,n,n,10,9,open,n,0,na,n,0,0,200-500,500,0,0,0,0,na,200-500,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,4,7/1/25,9:57,75,raining,7/2/25,9:50,73,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,na,pre-flowering,4,0,na,Buckeye,158,n,n,n,10,11,control,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,4,7/1/25,9:57,75,raining,7/2/25,9:50,73,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,na,pre-flowering,4,0,na,Buckeye,158,n,n,n,10,6,open,y,1,na,n,0,0,<50,50,0,0,0,0,na,<50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,3,7/1/25,9:46,75,raining,7/2/25,9:43,73,sunny,full ,edge,5,25,birdhouse,6,40,10,3,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,117,flowering,3,1,Common milkweed,Common milkweed,118,y,y,n,10,7,control,n,1,"gone, hole in bag, 2 ants in bag",n,1000-2000,2000,0,0,150,0,0,0,na,1000-2000,2000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,3,7/1/25,9:46,75,raining,7/2/25,9:43,73,sunny,full ,edge,5,25,birdhouse,6,40,10,3,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,117,flowering,3,1,Common milkweed,Common milkweed,118,y,y,n,10,6,open,y,0,na,n,1000-2000,2000,0,0,150,0,0,0,na,1000-2000,2000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,4,7/1/25,9:49,75,raining,7/2/25,9:45,73,sunny,full ,edge,3,30,birdhouse,10,40,15,1,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,99,flowering,3,1,Common milkweed,Common milkweed,104,y,y,n,10,12,control,n,0,"gone, 1 ant in bag",n,1000-2000,2000,0,0,150,0,0,0,na,1000-2000,2000,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,SYR,4,7/1/25,9:49,75,raining,7/2/25,9:45,73,sunny,full ,edge,3,30,birdhouse,10,40,15,1,SYR,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,99,flowering,3,1,Common milkweed,Common milkweed,104,y,y,n,10,11,open,y,1,na,n,1000-2000,2000,0,0,150,0,0,0,na,1000-2000,2000,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,1,7/15/25,11:06,72,cloudy,7/16/25,12:07,80,cloudy,partial,edge,2,30,birdhouse,15,40,15,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,133,flowering,4,2,"Herb robert, common milkweed",American beech,177,n,n,n,10,13,control,y,2,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,1,7/15/25,11:06,72,cloudy,7/16/25,12:07,80,cloudy,partial,edge,2,30,birdhouse,15,40,15,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,133,flowering,4,2,"Herb robert, common milkweed",American beech,177,n,n,n,10,11,open,y,0,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,5,7/15/25,11:01,72,cloudy,7/16/25,12:05,80,cloudy,full ,middle ,8,30,birdhouse,3,40,10,5,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,71,vegetative,4,1,Snapdragon,Swamp milkweed,78,n,n,n,10,10,control,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,5,7/15/25,11:01,72,cloudy,7/16/25,12:05,80,cloudy,full ,middle ,8,30,birdhouse,3,40,10,5,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,71,vegetative,4,1,Snapdragon,Swamp milkweed,78,n,n,n,10,12,open,y,1,na,n,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,2,7/29/25,10:06,78,sunny,7/30/25,12:54,87,sunny,full,edge,4,20,birdhouse,4,40,15,5,"7 INC, 1 SYR",13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,fruiting,4,3,"Swamp milkweed, common milkweed, candytuft",Common milkweed,145,n,n,n,8,6,control,y,1,na,n,0,0,200-500,500,0,0,0,0,na,200-500,500,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,2,7/29/25,10:06,78,sunny,7/30/25,12:54,87,sunny,full,edge,4,20,birdhouse,4,40,15,5,"6 INC, 1 SYR",13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,104,fruiting,4,3,"Swamp milkweed, common milkweed, candytuft",Common milkweed,145,n,n,n,8,7,open,n,0,na,n,0,0,200-500,500,0,0,0,0,na,200-500,500,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JY,INC,3,7/29/25,10:11,78,sunny,7/30/25,12:58,87,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,85,fruiting,2,2,"Swamp milkweed, herb robert",Buckeye,167,y,n,n,8,11,control,y,0,na,n,0,0,500-1000,1000,0,10,0,0,na,500-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JY,INC,3,7/29/25,10:11,78,sunny,7/30/25,12:58,87,sunny,full ,edge,3,30,birdhouse,8,35,8,4,INC,13,8,25,3,75,5,50,20,0,developed low intensity,developed low intensity,28.48,23.59,35.83,29.16,85,fruiting,2,2,"Swamp milkweed, herb robert",Buckeye,167,y,n,n,8,11,open,n,0,na,n,0,0,500-1000,1000,0,10,0,0,na,500-1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
